year,day,species,location,c1,c2,c3,festival
2023,4,Asian Palm Swift,Jalukbari ,,,3,after 
2023,4,Eurasian Moorhen,Jalukbari ,,,,after 
2023,4,Eurasian Coot,Jalukbari ,,,,after 
2023,4,Gray-headed Swamphen,Jalukbari ,,,13,after 
2023,4,Watercock,Jalukbari ,,,,after 
2023,4,White-breasted Waterhen,Jalukbari ,,,4,after 
2023,4,Black-winged Stilt,Jalukbari ,,,,after 
2023,4,Northern Lapwing,Jalukbari ,,,21,after 
2023,4,Gray-headed Lapwing,Jalukbari ,,,,after 
2023,4,Red-wattled Lapwing,Jalukbari ,,,,after 
2023,4,Little Ringed Plover,Jalukbari ,,,,after 
2023,4,Pheasant-tailed Jacana,Jalukbari ,,,,after 
2023,4,Bronze-winged Jacana,Jalukbari ,,,8,after 
2023,4,Temminck's Stint,Jalukbari ,,,,after 
2023,4,Common Snipe,Jalukbari ,,,,after 
2023,4,Common Sandpiper,Jalukbari ,,,2,after 
2023,4,Green Sandpiper,Jalukbari ,,,,after 
2023,4,Common Greenshank,Jalukbari ,,,,after 
2023,4,Marsh Sandpiper,Jalukbari ,,,,after 
2023,4,Wood Sandpiper,Jalukbari ,,,1,after 
2023,4,Common Redshank,Jalukbari ,,,,after 
2023,4,Brown-headed Gull,Jalukbari ,,,,after 
2023,4,Asian Openbill,Jalukbari ,,,4,after 
2023,4,Lesser Adjutant,Jalukbari ,,,1,after 
2023,4,Greater Adjutant,Jalukbari ,,,1,after 
2023,4,Oriental Darter,Jalukbari ,,,7,after 
2023,4,Little Cormorant,Jalukbari ,,,11,after 
2023,4,Great Cormorant,Jalukbari ,,,1,after 
2023,4,Yellow Bittern,Jalukbari ,,,,after 
2023,4,Gray Heron,Jalukbari ,,,,after 
2023,4,Purple Heron,Jalukbari ,,,3,after 
2023,4,Great Egret,Jalukbari ,,,2,after 
2023,4,Medium Egret,Jalukbari ,,,4,after 
2023,4,Little Egret,Jalukbari ,,,,after 
2023,4,Eastern Cattle Egret,Jalukbari ,,,11,after 
2023,4,Indian Pond-Heron,Jalukbari ,,,8,after 
2023,4,Glossy Ibis,Jalukbari ,,,3,after 
2023,4,Booted Eagle,Jalukbari ,,,1,after 
2023,4,Shikra,Jalukbari ,,,,after 
2023,4,Black Kite,Jalukbari ,,,8,after 
2023,4,Common Buzzard,Jalukbari ,,,1,after 
2023,4,Spotted Owlet,Jalukbari ,,,1,after 
2023,4,Eurasian Hoopoe,Jalukbari ,,,1,after 
2023,4,Stork-billed Kingfisher,Jalukbari ,,,,after 
2023,4,White-throated Kingfisher,Jalukbari ,,,2,after 
2023,4,Indochinese Roller,Jalukbari ,,,,after 
2023,4,Blue-throated Barbet,Jalukbari ,,,3,after 
2023,4,Fulvous-breasted Woodpecker,Jalukbari ,,,1,after 
2023,4,Rose-ringed Parakeet,Jalukbari ,,,21,after 
2023,4,Black-hooded Oriole,Jalukbari ,,,4,after 
2023,4,Ashy Woodswallow,Jalukbari ,,,,after 
2023,4,Black Drongo,Jalukbari ,,,6,after 
2023,4,Brown Shrike,Jalukbari ,,,2,after 
2023,4,Long-tailed Shrike,Jalukbari ,,,,after 
2023,4,Gray-backed Shrike,Jalukbari ,,,,after 
2023,4,House Crow,Jalukbari ,,,29,after 
2023,4,Large-billed Crow,Jalukbari ,,,,after 
2023,4,Cinereous Tit,Jalukbari ,,,3,after 
2023,4,Bengal Bushlark,Jalukbari ,,,1,after 
2023,4,Common Tailorbird,Jalukbari ,,,1,after 
2023,4,Plain Prinia,Jalukbari ,,,,after 
2023,4,Zitting Cisticola,Jalukbari ,,,,after 
2023,4,Thick-billed Warbler,Jalukbari ,,,,after 
2023,4,Blyth's Reed Warbler,Jalukbari ,,,1,after 
2023,4,Pallas's Grasshopper Warbler,Jalukbari ,,,,after 
2023,4,Striated Grassbird,Jalukbari ,,,11,after 
2023,4,Gray-throated Martin,Jalukbari ,,,6,after 
2023,4,Bank Swallow,Jalukbari ,,,2,after 
2023,4,Barn Swallow,Jalukbari ,,,150,after 
2023,4,Red-vented Bulbul,Jalukbari ,,,3,after 
2023,4,Dusky Warbler,Jalukbari ,,,3,after 
2023,4,Jungle Babbler,Jalukbari ,,,5,after 
2023,4,European Starling,Jalukbari ,,,,after 
2023,4,Indian Pied Starling,Jalukbari ,,,7,after 
2023,4,Chestnut-tailed Starling,Jalukbari ,,,6,after 
2023,4,Common Myna,Jalukbari ,,,9,after 
2023,4,Jungle Myna,Jalukbari ,,,8,after 
2023,4,Bank Myna,Jalukbari ,,,,after 
2023,4,Great Myna,Jalukbari ,,,,after 
2023,4,Oriental Magpie-Robin,Jalukbari ,,,4,after 
2023,4,Siberian Rubythroat,Jalukbari ,,,1,after 
2023,4,Taiga Flycatcher,Jalukbari ,,,3,after 
2023,4,Blue Rock-Thrush,Jalukbari ,,,,after 
2023,4,Siberian Stonechat,Jalukbari ,,,6,after 
2023,4,Pied Bushchat,Jalukbari ,,,,after 
2023,4,Purple Sunbird,Jalukbari ,,,2,after 
2023,4,Scaly-breasted Munia,Jalukbari ,,,,after 
2023,4,Chestnut Munia,Jalukbari ,,,,after 
2023,4,House Sparrow,Jalukbari ,,,,after 
2023,4,Eurasian Tree Sparrow,Jalukbari ,,,,after 
2023,4,Citrine Wagtail,Jalukbari ,,,13,after 
2023,4,White Wagtail,Jalukbari ,,,,after 
2023,4,Richard's Pipit,Jalukbari ,,,,after 
2023,4,Paddyfield Pipit,Jalukbari ,,,4,after 
2023,4,Rosy Pipit,Jalukbari ,,,4,after 
2023,4,Fulvous Whistling-Duck,Boragaon,,,100,after 
2023,4,Lesser Whistling-Duck,Boragaon,,,500,after 
2023,4,Bar-headed Goose,Boragaon,,,,after 
2023,4,Graylag Goose,Boragaon,,,8,after 
2023,4,Ruddy Shelduck,Boragaon,,,,after 
2023,4,Cotton Pygmy-Goose,Boragaon,,,,after 
2023,4,Garganey,Boragaon,,,30,after 
2023,4,Northern Shoveler,Boragaon,,,150,after 
2023,4,Gadwall,Boragaon,,,300,after 
2023,4,Indian Spot-billed Duck,Boragaon,,,7,after 
2023,4,Eurasian Wigeon,Boragaon,,,,after 
2023,4,Mallard,Boragaon,,,,after 
2023,4,Northern Pintail,Boragaon,,,1000,after 
2023,4,Red-crested Pochard,Boragaon,,,20,after 
2023,4,Common Pochard,Boragaon,,,1000,after 
2023,4,Ferruginous Duck,Boragaon,,,100,after 
2023,4,Tufted Duck,Boragaon,,,50,after 
2023,4,goose sp.,Boragaon,,,,after 
2023,4,duck sp.,Boragaon,,,3000,after 
2023,4,Little Grebe,Boragaon,,,50,after 
2023,4,Rock Pigeon,Boragaon,,,4,after 
2023,4,Spotted Dove,Boragaon,,,3,after 
2023,4,Yellow-footed Green-Pigeon,Boragaon,,,,after 
2023,4,Common Hawk-Cuckoo,Boragaon,,,,after 
2023,4,Plaintive Cuckoo,Boragaon,,,,after 
2023,4,Asian Palm Swift,Boragaon,,,9,after 
2023,4,Eurasian Moorhen,Boragaon,,,,after 
2023,4,Eurasian Coot,Boragaon,,,3,after 
2023,4,Gray-headed Swamphen,Boragaon,,,6,after 
2023,4,Watercock,Boragaon,,,1,after 
2023,4,White-breasted Waterhen,Boragaon,,,2,after 
2023,4,Black-winged Stilt,Boragaon,,,330,after 
2023,4,Northern Lapwing,Boragaon,,,,after 
2023,4,Gray-headed Lapwing,Boragaon,,,20,after 
2023,4,Red-wattled Lapwing,Boragaon,,,6,after 
2023,4,Little Ringed Plover,Boragaon,,,5,after 
2023,4,Pheasant-tailed Jacana,Boragaon,,,,after 
2023,4,Bronze-winged Jacana,Boragaon,,,,after 
2023,4,Temminck's Stint,Boragaon,,,,after 
2023,4,Common Snipe,Boragaon,,,2,after 
2023,4,Common Sandpiper,Boragaon,,,,after 
2023,4,Green Sandpiper,Boragaon,,,,after 
2023,4,Common Greenshank,Boragaon,,,3,after 
2023,4,Marsh Sandpiper,Boragaon,,,,after 
2023,4,Wood Sandpiper,Boragaon,,,6,after 
2023,4,Common Redshank,Boragaon,,,,after 
2023,4,Brown-headed Gull,Boragaon,,,,after 
2023,4,Asian Openbill,Boragaon,,,5,after 
2023,4,Lesser Adjutant,Boragaon,,,,after 
2023,4,Greater Adjutant,Boragaon,,,30,after 
2023,4,Oriental Darter,Boragaon,,,2,after 
2023,4,Little Cormorant,Boragaon,,,50,after 
2023,4,Great Cormorant,Boragaon,,,1,after 
2023,4,Yellow Bittern,Boragaon,,,2,after 
2023,4,Gray Heron,Boragaon,,,1,after 
2023,4,Purple Heron,Boragaon,,,1,after 
2023,4,Great Egret,Boragaon,,,2,after 
2023,4,Medium Egret,Boragaon,,,1,after 
2023,4,Little Egret,Boragaon,,,6,after 
2023,4,Eastern Cattle Egret,Boragaon,,,42,after 
2023,4,Indian Pond-Heron,Boragaon,,,8,after 
2023,4,Glossy Ibis,Boragaon,,,8,after 
2023,4,Booted Eagle,Boragaon,,,,after 
2023,4,Shikra,Boragaon,,,1,after 
2023,4,Black Kite,Boragaon,,,30,after 
2023,4,Common Buzzard,Boragaon,,,,after 
2023,4,Spotted Owlet,Boragaon,,,,after 
2023,4,Eurasian Hoopoe,Boragaon,,,2,after 
2023,4,Stork-billed Kingfisher,Boragaon,,,1,after 
2023,4,White-throated Kingfisher,Boragaon,,,,after 
2023,4,Indochinese Roller,Boragaon,,,,after 
2023,4,Blue-throated Barbet,Boragaon,,,,after 
2023,4,Fulvous-breasted Woodpecker,Boragaon,,,,after 
2023,4,Rose-ringed Parakeet,Boragaon,,,,after 
2023,4,Black-hooded Oriole,Boragaon,,,,after 
2023,4,Ashy Woodswallow,Boragaon,,,26,after 
2023,4,Black Drongo,Boragaon,,,2,after 
2023,4,Brown Shrike,Boragaon,,,2,after 
2023,4,Long-tailed Shrike,Boragaon,,,,after 
2023,4,Gray-backed Shrike,Boragaon,,,4,after 
2023,4,House Crow,Boragaon,,,1,after 
2023,4,Large-billed Crow,Boragaon,,,,after 
2023,4,Cinereous Tit,Boragaon,,,4,after 
2023,4,Bengal Bushlark,Boragaon,,,2,after 
2023,4,Common Tailorbird,Boragaon,,,,after 
2023,4,Plain Prinia,Boragaon,,,,after 
2023,4,Zitting Cisticola,Boragaon,,,7,after 
2023,4,Thick-billed Warbler,Boragaon,,,,after 
2023,4,Blyth's Reed Warbler,Boragaon,,,,after 
2023,4,Pallas's Grasshopper Warbler,Boragaon,,,8,after 
2023,4,Striated Grassbird,Boragaon,,,,after 
2023,4,Gray-throated Martin,Boragaon,,,,after 
2023,4,Bank Swallow,Boragaon,,,200,after 
2023,4,Barn Swallow,Boragaon,,,,after 
2023,4,Red-vented Bulbul,Boragaon,,,8,after 
2023,4,Dusky Warbler,Boragaon,,,,after 
2023,4,Jungle Babbler,Boragaon,,,,after 
2023,4,European Starling,Boragaon,,,30,after 
2023,4,Indian Pied Starling,Boragaon,,,,after 
2023,4,Chestnut-tailed Starling,Boragaon,,,7,after 
2023,4,Common Myna,Boragaon,,,2,after 
2023,4,Jungle Myna,Boragaon,,,,after 
2023,4,Bank Myna,Boragaon,,,5,after 
2023,4,Great Myna,Boragaon,,,3,after 
2023,4,Oriental Magpie-Robin,Boragaon,,,,after 
2023,4,Siberian Rubythroat,Boragaon,,,,after 
2023,4,Taiga Flycatcher,Boragaon,,,,after 
2023,4,Blue Rock-Thrush,Boragaon,,,2,after 
2023,4,Siberian Stonechat,Boragaon,,,,after 
2023,4,Pied Bushchat,Boragaon,,,,after 
2023,4,Purple Sunbird,Boragaon,,,,after 
2023,4,Scaly-breasted Munia,Boragaon,,,,after 
2023,4,Chestnut Munia,Boragaon,,,,after 
2023,4,House Sparrow,Boragaon,,,,after 
2023,4,Eurasian Tree Sparrow,Boragaon,,,16,after 
2023,4,Citrine Wagtail,Boragaon,,,7,after 
2023,4,White Wagtail,Boragaon,,,,after 
2023,4,Richard's Pipit,Boragaon,,,,after 
2023,4,Paddyfield Pipit,Boragaon,,,12,after 
2023,4,Rosy Pipit,Boragaon,,,,after 
2023,4,Fulvous Whistling-Duck,Pamohi,,,3,after 
2023,4,Lesser Whistling-Duck,Pamohi,,,320,after 
2023,4,Bar-headed Goose,Pamohi,,,,after 
2023,4,Graylag Goose,Pamohi,,,,after 
2023,4,Ruddy Shelduck,Pamohi,,,,after 
2023,4,Cotton Pygmy-Goose,Pamohi,,,,after 
2023,4,Garganey,Pamohi,,,,after 
2023,4,Northern Shoveler,Pamohi,,,,after 
2023,4,Gadwall,Pamohi,,,1,after 
2023,4,Indian Spot-billed Duck,Pamohi,,,,after 
2023,4,Eurasian Wigeon,Pamohi,,,,after 
2023,4,Mallard,Pamohi,,,,after 
2023,4,Northern Pintail,Pamohi,,,120,after 
2023,4,Red-crested Pochard,Pamohi,,,,after 
2023,4,Common Pochard,Pamohi,,,,after 
2023,4,Ferruginous Duck,Pamohi,,,,after 
2023,4,Tufted Duck,Pamohi,,,,after 
2023,4,goose sp.,Pamohi,,,,after 
2023,4,duck sp.,Pamohi,,,,after 
2023,4,Little Grebe,Pamohi,,,10,after 
2023,4,Rock Pigeon,Pamohi,,,,after 
2023,4,Spotted Dove,Pamohi,,,,after 
2023,4,Yellow-footed Green-Pigeon,Pamohi,,,,after 
2023,4,Common Hawk-Cuckoo,Pamohi,,,,after 
2023,4,Plaintive Cuckoo,Pamohi,,,1,after 
2023,4,Asian Palm Swift,Pamohi,,,,after 
2023,4,Eurasian Moorhen,Pamohi,,,,after 
2023,4,Eurasian Coot,Pamohi,,,,after 
2023,4,Gray-headed Swamphen,Pamohi,,,102,after 
2023,4,Watercock,Pamohi,,,,after 
2023,4,White-breasted Waterhen,Pamohi,,,,after 
2023,4,Black-winged Stilt,Pamohi,,,20,after 
2023,4,Northern Lapwing,Pamohi,,,,after 
2023,4,Gray-headed Lapwing,Pamohi,,,,after 
2023,4,Red-wattled Lapwing,Pamohi,,,8,after 
2023,4,Little Ringed Plover,Pamohi,,,1,after 
2023,4,Pheasant-tailed Jacana,Pamohi,,,,after 
2023,4,Bronze-winged Jacana,Pamohi,,,3,after 
2023,4,Temminck's Stint,Pamohi,,,,after 
2023,4,Common Snipe,Pamohi,,,3,after 
2023,4,Common Sandpiper,Pamohi,,,5,after 
2023,4,Green Sandpiper,Pamohi,,,,after 
2023,4,Common Greenshank,Pamohi,,,,after 
2023,4,Marsh Sandpiper,Pamohi,,,1,after 
2023,4,Wood Sandpiper,Pamohi,,,6,after 
2023,4,Common Redshank,Pamohi,,,10,after 
2023,4,Brown-headed Gull,Pamohi,,,,after 
2023,4,Asian Openbill,Pamohi,,,1,after 
2023,4,Lesser Adjutant,Pamohi,,,2,after 
2023,4,Greater Adjutant,Pamohi,,,32,after 
2023,4,Oriental Darter,Pamohi,,,,after 
2023,4,Little Cormorant,Pamohi,,,6,after 
2023,4,Great Cormorant,Pamohi,,,,after 
2023,4,Yellow Bittern,Pamohi,,,,after 
2023,4,Gray Heron,Pamohi,,,,after 
2023,4,Purple Heron,Pamohi,,,1,after 
2023,4,Great Egret,Pamohi,,,1,after 
2023,4,Medium Egret,Pamohi,,,2,after 
2023,4,Little Egret,Pamohi,,,,after 
2023,4,Eastern Cattle Egret,Pamohi,,,,after 
2023,4,Indian Pond-Heron,Pamohi,,,15,after 
2023,4,Glossy Ibis,Pamohi,,,,after 
2023,4,Booted Eagle,Pamohi,,,,after 
2023,4,Shikra,Pamohi,,,,after 
2023,4,Black Kite,Pamohi,,,1,after 
2023,4,Common Buzzard,Pamohi,,,,after 
2023,4,Spotted Owlet,Pamohi,,,,after 
2023,4,Eurasian Hoopoe,Pamohi,,,,after 
2023,4,Stork-billed Kingfisher,Pamohi,,,1,after 
2023,4,White-throated Kingfisher,Pamohi,,,,after 
2023,4,Indochinese Roller,Pamohi,,,,after 
2023,4,Blue-throated Barbet,Pamohi,,,,after 
2023,4,Fulvous-breasted Woodpecker,Pamohi,,,,after 
2023,4,Rose-ringed Parakeet,Pamohi,,,,after 
2023,4,Black-hooded Oriole,Pamohi,,,,after 
2023,4,Ashy Woodswallow,Pamohi,,,,after 
2023,4,Black Drongo,Pamohi,,,2,after 
2023,4,Brown Shrike,Pamohi,,,,after 
2023,4,Long-tailed Shrike,Pamohi,,,,after 
2023,4,Gray-backed Shrike,Pamohi,,,1,after 
2023,4,House Crow,Pamohi,,,5,after 
2023,4,Large-billed Crow,Pamohi,,,,after 
2023,4,Cinereous Tit,Pamohi,,,,after 
2023,4,Bengal Bushlark,Pamohi,,,,after 
2023,4,Common Tailorbird,Pamohi,,,2,after 
2023,4,Plain Prinia,Pamohi,,,2,after 
2023,4,Zitting Cisticola,Pamohi,,,1,after 
2023,4,Thick-billed Warbler,Pamohi,,,,after 
2023,4,Blyth's Reed Warbler,Pamohi,,,,after 
2023,4,Pallas's Grasshopper Warbler,Pamohi,,,,after 
2023,4,Striated Grassbird,Pamohi,,,3,after 
2023,4,Gray-throated Martin,Pamohi,,,,after 
2023,4,Bank Swallow,Pamohi,,,,after 
2023,4,Barn Swallow,Pamohi,,,110,after 
2023,4,Red-vented Bulbul,Pamohi,,,,after 
2023,4,Dusky Warbler,Pamohi,,,,after 
2023,4,Jungle Babbler,Pamohi,,,,after 
2023,4,European Starling,Pamohi,,,,after 
2023,4,Indian Pied Starling,Pamohi,,,,after 
2023,4,Chestnut-tailed Starling,Pamohi,,,,after 
2023,4,Common Myna,Pamohi,,,,after 
2023,4,Jungle Myna,Pamohi,,,,after 
2023,4,Bank Myna,Pamohi,,,,after 
2023,4,Great Myna,Pamohi,,,,after 
2023,4,Oriental Magpie-Robin,Pamohi,,,1,after 
2023,4,Siberian Rubythroat,Pamohi,,,,after 
2023,4,Taiga Flycatcher,Pamohi,,,,after 
2023,4,Blue Rock-Thrush,Pamohi,,,1,after 
2023,4,Siberian Stonechat,Pamohi,,,4,after 
2023,4,Pied Bushchat,Pamohi,,,,after 
2023,4,Purple Sunbird,Pamohi,,,,after 
2023,4,Scaly-breasted Munia,Pamohi,,,,after 
2023,4,Chestnut Munia,Pamohi,,,,after 
2023,4,House Sparrow,Pamohi,,,,after 
2023,4,Eurasian Tree Sparrow,Pamohi,,,,after 
2023,4,Citrine Wagtail,Pamohi,,,110,after 
2023,4,White Wagtail,Pamohi,,,,after 
2023,4,Richard's Pipit,Pamohi,,,,after 
2023,4,Paddyfield Pipit,Pamohi,,,5,after 
2023,4,Rosy Pipit,Pamohi,,,2,after 
2023,4,Fulvous Whistling-Duck,Watch Tower,,,26,after 
2023,4,Lesser Whistling-Duck,Watch Tower,,,200,after 
2023,4,Bar-headed Goose,Watch Tower,,,,after 
2023,4,Graylag Goose,Watch Tower,,,8,after 
2023,4,Ruddy Shelduck,Watch Tower,,,,after 
2023,4,Cotton Pygmy-Goose,Watch Tower,,,,after 
2023,4,Garganey,Watch Tower,,,,after 
2023,4,Northern Shoveler,Watch Tower,,,,after 
2023,4,Gadwall,Watch Tower,,,200,after 
2023,4,Indian Spot-billed Duck,Watch Tower,,,,after 
2023,4,Eurasian Wigeon,Watch Tower,,,,after 
2023,4,Mallard,Watch Tower,,,,after 
2023,4,Northern Pintail,Watch Tower,,,50,after 
2023,4,Red-crested Pochard,Watch Tower,,,,after 
2023,4,Common Pochard,Watch Tower,,,80,after 
2023,4,Ferruginous Duck,Watch Tower,,,,after 
2023,4,Tufted Duck,Watch Tower,,,,after 
2023,4,goose sp.,Watch Tower,,,,after 
2023,4,duck sp.,Watch Tower,,,,after 
2023,4,Little Grebe,Watch Tower,,,8,after 
2023,4,Rock Pigeon,Watch Tower,,,6,after 
2023,4,Spotted Dove,Watch Tower,,,10,after 
2023,4,Yellow-footed Green-Pigeon,Watch Tower,,,,after 
2023,4,Common Hawk-Cuckoo,Watch Tower,,,,after 
2023,4,Plaintive Cuckoo,Watch Tower,,,,after 
2023,4,Asian Palm Swift,Watch Tower,,,,after 
2023,4,Eurasian Moorhen,Watch Tower,,,,after 
2023,4,Eurasian Coot,Watch Tower,,,,after 
2023,4,Gray-headed Swamphen,Watch Tower,,,,after 
2023,4,Watercock,Watch Tower,,,,after 
2023,4,White-breasted Waterhen,Watch Tower,,,,after 
2023,4,Black-winged Stilt,Watch Tower,,,200,after 
2023,4,Northern Lapwing,Watch Tower,,,,after 
2023,4,Gray-headed Lapwing,Watch Tower,,,20,after 
2023,4,Red-wattled Lapwing,Watch Tower,,,6,after 
2023,4,Little Ringed Plover,Watch Tower,,,3,after 
2023,4,Pheasant-tailed Jacana,Watch Tower,,,,after 
2023,4,Bronze-winged Jacana,Watch Tower,,,2,after 
2023,4,Temminck's Stint,Watch Tower,,,,after 
2023,4,Common Snipe,Watch Tower,,,,after 
2023,4,Common Sandpiper,Watch Tower,,,4,after 
2023,4,Green Sandpiper,Watch Tower,,,,after 
2023,4,Common Greenshank,Watch Tower,,,,after 
2023,4,Marsh Sandpiper,Watch Tower,,,,after 
2023,4,Wood Sandpiper,Watch Tower,,,1,after 
2023,4,Common Redshank,Watch Tower,,,,after 
2023,4,Brown-headed Gull,Watch Tower,,,1,after 
2023,4,Asian Openbill,Watch Tower,,,7,after 
2023,4,Lesser Adjutant,Watch Tower,,,2,after 
2023,4,Greater Adjutant,Watch Tower,,,3,after 
2023,4,Oriental Darter,Watch Tower,,,2,after 
2023,4,Little Cormorant,Watch Tower,,,20,after 
2023,4,Great Cormorant,Watch Tower,,,,after 
2023,4,Yellow Bittern,Watch Tower,,,,after 
2023,4,Gray Heron,Watch Tower,,,1,after 
2023,4,Purple Heron,Watch Tower,,,,after 
2023,4,Great Egret,Watch Tower,,,5,after 
2023,4,Medium Egret,Watch Tower,,,2,after 
2023,4,Little Egret,Watch Tower,,,2,after 
2023,4,Eastern Cattle Egret,Watch Tower,,,100,after 
2023,4,Indian Pond-Heron,Watch Tower,,,9,after 
2023,4,Glossy Ibis,Watch Tower,,,6,after 
2023,4,Booted Eagle,Watch Tower,,,,after 
2023,4,Shikra,Watch Tower,,,,after 
2023,4,Black Kite,Watch Tower,,,50,after 
2023,4,Common Buzzard,Watch Tower,,,,after 
2023,4,Spotted Owlet,Watch Tower,,,,after 
2023,4,Eurasian Hoopoe,Watch Tower,,,,after 
2023,4,Stork-billed Kingfisher,Watch Tower,,,,after 
2023,4,White-throated Kingfisher,Watch Tower,,,2,after 
2023,4,Indochinese Roller,Watch Tower,,,2,after 
2023,4,Blue-throated Barbet,Watch Tower,,,,after 
2023,4,Fulvous-breasted Woodpecker,Watch Tower,,,,after 
2023,4,Rose-ringed Parakeet,Watch Tower,,,,after 
2023,4,Black-hooded Oriole,Watch Tower,,,1,after 
2023,4,Ashy Woodswallow,Watch Tower,,,5,after 
2023,4,Black Drongo,Watch Tower,,,10,after 
2023,4,Brown Shrike,Watch Tower,,,3,after 
2023,4,Long-tailed Shrike,Watch Tower,,,2,after 
2023,4,Gray-backed Shrike,Watch Tower,,,,after 
2023,4,House Crow,Watch Tower,,,10,after 
2023,4,Large-billed Crow,Watch Tower,,,,after 
2023,4,Cinereous Tit,Watch Tower,,,,after 
2023,4,Bengal Bushlark,Watch Tower,,,1,after 
2023,4,Common Tailorbird,Watch Tower,,,2,after 
2023,4,Plain Prinia,Watch Tower,,,,after 
2023,4,Zitting Cisticola,Watch Tower,,,4,after 
2023,4,Thick-billed Warbler,Watch Tower,,,4,after 
2023,4,Blyth's Reed Warbler,Watch Tower,,,,after 
2023,4,Pallas's Grasshopper Warbler,Watch Tower,,,,after 
2023,4,Striated Grassbird,Watch Tower,,,8,after 
2023,4,Gray-throated Martin,Watch Tower,,,20,after 
2023,4,Bank Swallow,Watch Tower,,,,after 
2023,4,Barn Swallow,Watch Tower,,,500,after 
2023,4,Red-vented Bulbul,Watch Tower,,,24,after 
2023,4,Dusky Warbler,Watch Tower,,,14,after 
2023,4,Jungle Babbler,Watch Tower,,,,after 
2023,4,European Starling,Watch Tower,,,,after 
2023,4,Indian Pied Starling,Watch Tower,,,50,after 
2023,4,Chestnut-tailed Starling,Watch Tower,,,150,after 
2023,4,Common Myna,Watch Tower,,,20,after 
2023,4,Jungle Myna,Watch Tower,,,24,after 
2023,4,Bank Myna,Watch Tower,,,,after 
2023,4,Great Myna,Watch Tower,,,20,after 
2023,4,Oriental Magpie-Robin,Watch Tower,,,3,after 
2023,4,Siberian Rubythroat,Watch Tower,,,,after 
2023,4,Taiga Flycatcher,Watch Tower,,,,after 
2023,4,Blue Rock-Thrush,Watch Tower,,,1,after 
2023,4,Siberian Stonechat,Watch Tower,,,6,after 
2023,4,Pied Bushchat,Watch Tower,,,,after 
2023,4,Purple Sunbird,Watch Tower,,,,after 
2023,4,Scaly-breasted Munia,Watch Tower,,,,after 
2023,4,Chestnut Munia,Watch Tower,,,,after 
2023,4,House Sparrow,Watch Tower,,,10,after 
2023,4,Eurasian Tree Sparrow,Watch Tower,,,6,after 
2023,4,Citrine Wagtail,Watch Tower,,,100,after 
2023,4,White Wagtail,Watch Tower,,,4,after 
2023,4,Richard's Pipit,Watch Tower,,,,after 
2023,4,Paddyfield Pipit,Watch Tower,,,6,after 
2023,4,Rosy Pipit,Watch Tower,,,10,after 
2023,4,Fulvous Whistling-Duck,Chakardoi,,,,after 
2023,4,Lesser Whistling-Duck,Chakardoi,,,80,after 
2023,4,Bar-headed Goose,Chakardoi,,,,after 
2023,4,Graylag Goose,Chakardoi,,,11,after 
2023,4,Ruddy Shelduck,Chakardoi,,,,after 
2023,4,Cotton Pygmy-Goose,Chakardoi,,,,after 
2023,4,Garganey,Chakardoi,,,,after 
2023,4,Northern Shoveler,Chakardoi,,,,after 
2023,4,Gadwall,Chakardoi,,,,after 
2023,4,Indian Spot-billed Duck,Chakardoi,,,,after 
2023,4,Eurasian Wigeon,Chakardoi,,,,after 
2023,4,Mallard,Chakardoi,,,,after 
2023,4,Northern Pintail,Chakardoi,,,,after 
2023,4,Red-crested Pochard,Chakardoi,,,,after 
2023,4,Common Pochard,Chakardoi,,,,after 
2023,4,Ferruginous Duck,Chakardoi,,,,after 
2023,4,Tufted Duck,Chakardoi,,,,after 
2023,4,goose sp.,Chakardoi,,,,after 
2023,4,duck sp.,Chakardoi,,,,after 
2023,4,Little Grebe,Chakardoi,,,,after 
2023,4,Rock Pigeon,Chakardoi,,,,after 
2023,4,Spotted Dove,Chakardoi,,,8,after 
2023,4,Yellow-footed Green-Pigeon,Chakardoi,,,,after 
2023,4,Common Hawk-Cuckoo,Chakardoi,,,,after 
2023,4,Plaintive Cuckoo,Chakardoi,,,,after 
2023,4,Asian Palm Swift,Chakardoi,,,,after 
2023,4,Eurasian Moorhen,Chakardoi,,,,after 
2023,4,Eurasian Coot,Chakardoi,,,,after 
2023,4,Gray-headed Swamphen,Chakardoi,,,11,after 
2023,4,Watercock,Chakardoi,,,,after 
2023,4,White-breasted Waterhen,Chakardoi,,,,after 
2023,4,Black-winged Stilt,Chakardoi,,,200,after 
2023,4,Northern Lapwing,Chakardoi,,,3,after 
2023,4,Gray-headed Lapwing,Chakardoi,,,,after 
2023,4,Red-wattled Lapwing,Chakardoi,,,,after 
2023,4,Little Ringed Plover,Chakardoi,,,1,after 
2023,4,Pheasant-tailed Jacana,Chakardoi,,,,after 
2023,4,Bronze-winged Jacana,Chakardoi,,,,after 
2023,4,Temminck's Stint,Chakardoi,,,,after 
2023,4,Common Snipe,Chakardoi,,,,after 
2023,4,Common Sandpiper,Chakardoi,,,1,after 
2023,4,Green Sandpiper,Chakardoi,,,3,after 
2023,4,Common Greenshank,Chakardoi,,,,after 
2023,4,Marsh Sandpiper,Chakardoi,,,,after 
2023,4,Wood Sandpiper,Chakardoi,,,,after 
2023,4,Common Redshank,Chakardoi,,,,after 
2023,4,Brown-headed Gull,Chakardoi,,,,after 
2023,4,Asian Openbill,Chakardoi,,,5,after 
2023,4,Lesser Adjutant,Chakardoi,,,1,after 
